非金属材料II [['603688.XSHG', '石英股份', 214.2338], ['688300.XSHG', '联瑞新材', 154.661], ['603612.XSHG', '索通发展', 131.5992], ['603826.XSHG', '坤彩科技', 114.0703], ['301071.XSHE', '力量钻石', 99.6062]]
半导体II [['688981.XSHG', '中芯国际', 10310.9259], ['688256.XSHG', '寒武纪', 6287.3259], ['688041.XSHG', '海光信息', 5730.6556], ['002371.XSHE', '北方华创', 3604.2679], ['688795.XSHG', '摩尔线程', 3122.1624]]
医疗器械II [['300760.XSHE', '迈瑞医疗', 2469.5006], ['688271.XSHG', '联影医疗', 1132.4755], ['300832.XSHE', '新产业', 493.5885], ['002223.XSHE', '鱼跃医疗', 404.5997], ['688617.XSHG', '惠泰医疗', 374.6604]]
互联网电商II [['603613.XSHG', '国联股份', 206.9385], ['002315.XSHE', '焦点科技', 168.9915], ['002024.XSHE', 'ST易购', 154.7216], ['003010.XSHE', '若羽臣', 119.4779], ['301381.XSHE', '赛维时代', 87.7522]]
厨卫电器II [['002508.XSHE', '老板电器', 185.58599999999998], ['603366.XSHG', '日出东方', 78.947], ['002543.XSHE', '万和电气', 75.8472], ['300911.XSHE', '亿田智能', 67.8892], ['002677.XSHE', '浙江美大', 59.5014]]
装修装饰II [['002163.XSHE', '海南发展', 168.4001], ['002713.XSHE', '*ST东易', 109.1262], ['601886.XSHG', '江河集团', 99.4776], ['002081.XSHE', '金螳螂', 95.8572], ['002822.XSHE', '*ST中装', 74.52600000000001]]
专业服务II [['300012.XSHE', '华测检测', 245.1881], ['002967.XSHE', '广电计量', 138.7863], ['002243.XSHE', '力合科创', 138.1299], ['688757.XSHG', '胜科纳米', 117.162], ['600662.XSHG', '外服控股', 116.228]]
化妆品II [['603605.XSHG', '珀莱雅', 274.4906], ['300957.XSHE', '贝泰妮', 174.5232], ['600315.XSHG', '上海家化', 157.032], ['603983.XSHG', '丸美生物', 138.1846], ['301371.XSHE', '敷尔佳', 126.7493]]
动物保健II [['600201.XSHG', '生物股份', 193.4441], ['300119.XSHE', '瑞普生物', 92.4862], ['600195.XSHG', '中牧股份', 82.713], ['688526.XSHG', '科前生物', 75.0], ['002868.XSHE', '*ST绿康', 56.5403]]
游戏II [['002602.XSHE', '世纪华通', 1457.921], ['002558.XSHE', '巨人网络', 905.4633], ['300418.XSHE', '昆仑万维', 678.1438], ['002555.XSHE', '三七互娱', 603.7197], ['002517.XSHE', '恺英网络', 539.0246]]
风电设备II [['002202.XSHE', '金风科技', 1349.4866], ['601615.XSHG', '明阳智能', 404.5818], ['002487.XSHE', '大金重工', 340.5582], ['688349.XSHG', '三一重能', 338.3649], ['603092.XSHG', '德力佳', 274.9601]]
油服工程II [['601808.XSHG', '中海油服', 693.7895], ['600871.XSHG', '石化油服', 441.6992], ['600968.XSHG', '海油发展', 396.4391], ['600583.XSHG', '海油工程', 261.7442], ['600339.XSHG', '中油工程', 193.7352]]
电源设备II [['601727.XSHG', '上海电气', 1445.2313], ['600875.XSHG', '东方电气', 901.9404], ['002851.XSHE', '麦格米特', 554.5329], ['600482.XSHG', '中国动力', 530.2723], ['688411.XSHG', '海博思创', 430.5111]]
调味发酵品II [['603288.XSHG', '海天味业', 2217.2565], ['600298.XSHG', '安琪酵母', 385.0352], ['002507.XSHE', '涪陵榨菜', 150.7018], ['600872.XSHG', '中炬高新', 140.2095], ['603317.XSHG', '天味食品', 137.4547]]
农业综合II [['002556.XSHE', '辉隆股份', 57.4536], ['300021.XSHE', '大禹节水', 48.2557]]
电子化学品II [['688019.XSHG', '安集科技', 452.5902], ['300054.XSHE', '鼎龙股份', 426.4025], ['300346.XSHE', '南大光电', 402.9445], ['300285.XSHE', '国瓷材料', 337.8], ['688548.XSHG', '广钢气体', 246.1998]]
其他家电II [['603579.XSHG', '荣泰健康', 56.0245], ['002614.XSHE', '奥佳华', 45.826], ['300247.XSHE', '融捷健康', 41.8905]]
农商行II [['601825.XSHG', '沪农商行', 870.8933], ['601077.XSHG', '渝农商行', 746.1549], ['601128.XSHG', '常熟银行', 233.1514], ['002958.XSHE', '青农商行', 172.2243], ['600908.XSHG', '无锡银行', 129.2668]]
航天装备II [['601698.XSHG', '中国卫通', 2069.104], ['600118.XSHG', '中国卫星', 1254.0297], ['600879.XSHG', '航天电子', 946.569], ['688523.XSHG', '航天环宇', 323.9579], ['003009.XSHE', '中天火箭', 142.1129]]
体育II [['600158.XSHG', '中体产业', 85.3967], ['002858.XSHE', '力盛体育', 25.9157]]
船舶制造II [['600150.XSHG', '中国船舶', 2691.9147], ['600685.XSHG', '中船防务', 442.2861], ['600764.XSHG', '中国海防', 213.6152], ['300065.XSHE', '海兰信', 166.1705], ['300008.XSHE', '天海防务', 153.7946]]
国有大型银行II [['601398.XSHG', '工商银行', 27478.9224], ['601288.XSHG', '农业银行', 25933.7428], ['601939.XSHG', '建设银行', 23700.9946], ['601988.XSHG', '中国银行', 17689.4614], ['601658.XSHG', '邮储银行', 6509.1519]]
保险II [['601628.XSHG', '中国人寿', 13796.0025], ['601318.XSHG', '中国平安', 12494.273000000001], ['601601.XSHG', '中国太保', 4473.4588], ['601319.XSHG', '中国人保', 4351.6407], ['601336.XSHG', '新华保险', 2507.4916]]
旅游零售II [['601888.XSHG', '中国中免', 1981.5532]]
